stid	a1	a2	a3	a4	a5	a6	a7
Eclo-ST-119	Eclo-gyrB-64	Eclo-dnaA-75	Eclo-rpoB-29	Eclo-leuS-64	Eclo-fusA-18	Eclo-pyrG-33	Eclo-rplB-8
Eclo-ST-120	Eclo-gyrB-20	Eclo-dnaA-46	Eclo-rpoB-6	Eclo-leuS-44	Eclo-fusA-20	Eclo-pyrG-45	Eclo-rplB-29
Eclo-ST-121	Eclo-gyrB-9	Eclo-dnaA-10	Eclo-rpoB-32	Eclo-leuS-44	Eclo-fusA-21	Eclo-pyrG-45	Eclo-rplB-4
Eclo-ST-122	Eclo-gyrB-51	Eclo-dnaA-63	Eclo-rpoB-3	Eclo-leuS-35	Eclo-fusA-3	Eclo-pyrG-77	Eclo-rplB-27
Eclo-ST-123	Eclo-gyrB-69	Eclo-dnaA-42	Eclo-rpoB-3	Eclo-leuS-37	Eclo-fusA-24	Eclo-pyrG-23	Eclo-rplB-16
Eclo-ST-124	Eclo-gyrB-4	Eclo-dnaA-4	Eclo-rpoB-25	Eclo-leuS-6	Eclo-fusA-4	Eclo-pyrG-39	Eclo-rplB-4
Eclo-ST-125	Eclo-gyrB-66	Eclo-dnaA-63	Eclo-rpoB-3	Eclo-leuS-68	Eclo-fusA-3	Eclo-pyrG-3	Eclo-rplB-16
Eclo-ST-126	Eclo-gyrB-73	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-75	Eclo-fusA-9	Eclo-pyrG-62	Eclo-rplB-6
Eclo-ST-127	Eclo-gyrB-74	Eclo-dnaA-46	Eclo-rpoB-6	Eclo-leuS-44	Eclo-fusA-20	Eclo-pyrG-45	Eclo-rplB-24
Eclo-ST-128	Eclo-gyrB-59	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-9	Eclo-fusA-45	Eclo-pyrG-62	Eclo-rplB-23
Eclo-ST-129	Eclo-gyrB-79	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-9	Eclo-fusA-46	Eclo-pyrG-35	Eclo-rplB-6
Eclo-ST-130	Eclo-gyrB-70	Eclo-dnaA-69	Eclo-rpoB-12	Eclo-leuS-71	Eclo-fusA-43	Eclo-pyrG-74	Eclo-rplB-26
Eclo-ST-131	Eclo-gyrB-67	Eclo-dnaA-72	Eclo-rpoB-26	Eclo-leuS-67	Eclo-fusA-42	Eclo-pyrG-71	Eclo-rplB-12
Eclo-ST-132	Eclo-gyrB-9	Eclo-dnaA-67	Eclo-rpoB-32	Eclo-leuS-44	Eclo-fusA-20	Eclo-pyrG-45	Eclo-rplB-4
Eclo-ST-133	Eclo-gyrB-4	Eclo-dnaA-11	Eclo-rpoB-9	Eclo-leuS-13	Eclo-fusA-4	Eclo-pyrG-39	Eclo-rplB-4
Eclo-ST-134	Eclo-gyrB-13	Eclo-dnaA-4	Eclo-rpoB-25	Eclo-leuS-4	Eclo-fusA-4	Eclo-pyrG-39	Eclo-rplB-4
Eclo-ST-135	Eclo-gyrB-59	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-9	Eclo-fusA-47	Eclo-pyrG-62	Eclo-rplB-23
Eclo-ST-136	Eclo-gyrB-74	Eclo-dnaA-74	Eclo-rpoB-6	Eclo-leuS-44	Eclo-fusA-21	Eclo-pyrG-45	Eclo-rplB-4
Eclo-ST-137	Eclo-gyrB-65	Eclo-dnaA-73	Eclo-rpoB-1	Eclo-leuS-66	Eclo-fusA-48	Eclo-pyrG-36	Eclo-rplB-22
Eclo-ST-138	Eclo-gyrB-59	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-74	Eclo-fusA-45	Eclo-pyrG-62	Eclo-rplB-23
Eclo-ST-139	Eclo-gyrB-14	Eclo-dnaA-9	Eclo-rpoB-9	Eclo-leuS-6	Eclo-fusA-4	Eclo-pyrG-81	Eclo-rplB-4
Eclo-ST-140	Eclo-gyrB-4	Eclo-dnaA-11	Eclo-rpoB-9	Eclo-leuS-13	Eclo-fusA-4	Eclo-pyrG-82	Eclo-rplB-4
Eclo-ST-141	Eclo-gyrB-4	Eclo-dnaA-62	Eclo-rpoB-44	Eclo-leuS-76	Eclo-fusA-4	Eclo-pyrG-78	Eclo-rplB-4
Eclo-ST-142	Eclo-gyrB-4	Eclo-dnaA-4	Eclo-rpoB-45	Eclo-leuS-85	Eclo-fusA-37	Eclo-pyrG-11	Eclo-rplB-4
Eclo-ST-143	Eclo-gyrB-9	Eclo-dnaA-10	Eclo-rpoB-40	Eclo-leuS-44	Eclo-fusA-21	Eclo-pyrG-45	Eclo-rplB-4
Eclo-ST-144	Eclo-gyrB-74	Eclo-dnaA-74	Eclo-rpoB-32	Eclo-leuS-78	Eclo-fusA-20	Eclo-pyrG-45	Eclo-rplB-35
Eclo-ST-145	Eclo-gyrB-82	Eclo-dnaA-59	Eclo-rpoB-6	Eclo-leuS-9	Eclo-fusA-40	Eclo-pyrG-67	Eclo-rplB-6
Eclo-ST-146	Eclo-gyrB-14	Eclo-dnaA-77	Eclo-rpoB-9	Eclo-leuS-79	Eclo-fusA-4	Eclo-pyrG-39	Eclo-rplB-4
Eclo-ST-147	Eclo-gyrB-12	Eclo-dnaA-59	Eclo-rpoB-42	Eclo-leuS-9	Eclo-fusA-40	Eclo-pyrG-75	Eclo-rplB-32
Eclo-ST-148	Eclo-gyrB-5	Eclo-dnaA-7	Eclo-rpoB-7	Eclo-leuS-78	Eclo-fusA-8	Eclo-pyrG-45	Eclo-rplB-6
Eclo-ST-149	Eclo-gyrB-14	Eclo-dnaA-4	Eclo-rpoB-9	Eclo-leuS-79	Eclo-fusA-50	Eclo-pyrG-39	Eclo-rplB-4
Eclo-ST-150	Eclo-gyrB-84	Eclo-dnaA-4	Eclo-rpoB-6	Eclo-leuS-83	Eclo-fusA-4	Eclo-pyrG-39	Eclo-rplB-4
Eclo-ST-151	Eclo-gyrB-4	Eclo-dnaA-4	Eclo-rpoB-39	Eclo-leuS-77	Eclo-fusA-4	Eclo-pyrG-11	Eclo-rplB-4
Eclo-ST-152	Eclo-gyrB-82	Eclo-dnaA-76	Eclo-rpoB-6	Eclo-leuS-9	Eclo-fusA-40	Eclo-pyrG-67	Eclo-rplB-6
