stid	a1	a2	a3	a4	a5	a6	a7
Kpne-ST-49	Kpne-gapA-8	Kpne-mdh-1	Kpne-tonB-23	Kpne-infB-1	Kpne-pgi-2	Kpne-rpoB-1	Kpne-phoE-12
Kpne-ST-50	Kpne-gapA-12	Kpne-mdh-1	Kpne-tonB-36	Kpne-infB-1	Kpne-pgi-2	Kpne-rpoB-1	Kpne-phoE-23
Kpne-ST-51	Kpne-gapA-2	Kpne-mdh-13	Kpne-tonB-19	Kpne-infB-1	Kpne-pgi-10	Kpne-rpoB-1	Kpne-phoE-17
Kpne-ST-52	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-19	Kpne-infB-1	Kpne-pgi-14	Kpne-rpoB-1	Kpne-phoE-24
Kpne-ST-53	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-12	Kpne-infB-1	Kpne-pgi-8	Kpne-rpoB-1	Kpne-phoE-7
Kpne-ST-54	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-13	Kpne-rpoB-15	Kpne-phoE-16
Kpne-ST-55	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-17	Kpne-rpoB-16	Kpne-phoE-7
Kpne-ST-56	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-7	Kpne-rpoB-7	Kpne-phoE-14
Kpne-ST-57	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-12	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-19
Kpne-ST-58	Kpne-gapA-10	Kpne-mdh-1	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-4
Kpne-ST-59	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-25	Kpne-infB-12	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-16
Kpne-ST-60	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-8	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-4
Kpne-ST-61	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-8	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-4
Kpne-ST-62	Kpne-gapA-2	Kpne-mdh-15	Kpne-tonB-30	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-18
Kpne-ST-63	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-25	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-64	Kpne-gapA-2	Kpne-mdh-19	Kpne-tonB-37	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-10
Kpne-ST-65	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-13	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-10
Kpne-ST-66	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-13	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-10
Kpne-ST-67	Kpne-gapA-2	Kpne-mdh-9	Kpne-tonB-28	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-5	Kpne-phoE-15
Kpne-ST-68	Kpne-gapA-2	Kpne-mdh-9	Kpne-tonB-32	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-5	Kpne-phoE-15
Kpne-ST-69	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-28	Kpne-infB-1	Kpne-pgi-9	Kpne-rpoB-5	Kpne-phoE-15
Kpne-ST-70	Kpne-gapA-2	Kpne-mdh-17	Kpne-tonB-25	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-10	Kpne-phoE-20
Kpne-ST-71	Kpne-gapA-2	Kpne-mdh-10	Kpne-tonB-25	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-10	Kpne-phoE-10
Kpne-ST-72	Kpne-gapA-2	Kpne-mdh-4	Kpne-tonB-19	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-14	Kpne-phoE-12
Kpne-ST-73	Kpne-gapA-2	Kpne-mdh-4	Kpne-tonB-19	Kpne-infB-3	Kpne-pgi-1	Kpne-rpoB-6	Kpne-phoE-12
Kpne-ST-74	Kpne-gapA-2	Kpne-mdh-12	Kpne-tonB-4	Kpne-infB-10	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-12
Kpne-ST-75	Kpne-gapA-6	Kpne-mdh-1	Kpne-tonB-4	Kpne-infB-3	Kpne-pgi-7	Kpne-rpoB-1	Kpne-phoE-12
Kpne-ST-76	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-35	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-21
Kpne-ST-77	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-35	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-78	Kpne-gapA-1	Kpne-mdh-1	Kpne-tonB-1	Kpne-infB-6	Kpne-pgi-1	Kpne-rpoB-9	Kpne-phoE-1
