stid	a1	a2	a3	a4	a5	a6	a7
Cdif-ST-285	Cdif-recA-25	Cdif-dxr-4	Cdif-tpi-7	Cdif-glyA-7	Cdif-sodA-8	Cdif-atpA-6	Cdif-adk-1
Cdif-ST-286	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-3	Cdif-glyA-3	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-287	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-11	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-2
Cdif-ST-288	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-6	Cdif-glyA-3	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-289	Cdif-recA-5	Cdif-dxr-7	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-290	Cdif-recA-26	Cdif-dxr-22	Cdif-tpi-40	Cdif-glyA-33	Cdif-sodA-38	Cdif-atpA-17	Cdif-adk-13
Cdif-ST-291	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-6	Cdif-glyA-1	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-292	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-6	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-27	Cdif-adk-1
Cdif-ST-293	Cdif-recA-27	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-294	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-6	Cdif-glyA-46	Cdif-sodA-1	Cdif-atpA-3	Cdif-adk-1
Cdif-ST-295	Cdif-recA-5	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-28	Cdif-adk-1
Cdif-ST-296	Cdif-recA-8	Cdif-dxr-6	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-297	Cdif-recA-18	Cdif-dxr-22	Cdif-tpi-26	Cdif-glyA-33	Cdif-sodA-31	Cdif-atpA-17	Cdif-adk-13
Cdif-ST-298	Cdif-recA-6	Cdif-dxr-10	Cdif-tpi-10	Cdif-glyA-14	Cdif-sodA-20	Cdif-atpA-7	Cdif-adk-11
Cdif-ST-299	Cdif-recA-4	Cdif-dxr-6	Cdif-tpi-4	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-300	Cdif-recA-6	Cdif-dxr-14	Cdif-tpi-15	Cdif-glyA-43	Cdif-sodA-45	Cdif-atpA-7	Cdif-adk-19
Cdif-ST-301	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-41	Cdif-glyA-9	Cdif-sodA-33	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-302	Cdif-recA-1	Cdif-dxr-16	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-303	Cdif-recA-18	Cdif-dxr-22	Cdif-tpi-32	Cdif-glyA-33	Cdif-sodA-31	Cdif-atpA-18	Cdif-adk-13
Cdif-ST-304	Cdif-recA-5	Cdif-dxr-30	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-305	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-6	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-20
Cdif-ST-306	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-43	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-5	Cdif-adk-2
Cdif-ST-307	Cdif-recA-1	Cdif-dxr-32	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-21
Cdif-ST-308	Cdif-recA-1	Cdif-dxr-33	Cdif-tpi-44	Cdif-glyA-1	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-309	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-49	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-310	Cdif-recA-6	Cdif-dxr-14	Cdif-tpi-10	Cdif-glyA-14	Cdif-sodA-20	Cdif-atpA-32	Cdif-adk-11
Cdif-ST-311	Cdif-recA-21	Cdif-dxr-31	Cdif-tpi-42	Cdif-glyA-48	Cdif-sodA-46	Cdif-atpA-33	Cdif-adk-15
Cdif-ST-312	Cdif-recA-1	Cdif-dxr-13	Cdif-tpi-45	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-313	Cdif-recA-28	Cdif-dxr-2	Cdif-tpi-44	Cdif-glyA-3	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-314	Cdif-recA-26	Cdif-dxr-22	Cdif-tpi-26	Cdif-glyA-40	Cdif-sodA-31	Cdif-atpA-31	Cdif-adk-13
Cdif-ST-315	Cdif-recA-15	Cdif-dxr-5	Cdif-tpi-8	Cdif-glyA-27	Cdif-sodA-29	Cdif-atpA-8	Cdif-adk-5
Cdif-ST-316	Cdif-recA-15	Cdif-dxr-5	Cdif-tpi-23	Cdif-glyA-27	Cdif-sodA-29	Cdif-atpA-8	Cdif-adk-5
Cdif-ST-317	Cdif-recA-9	Cdif-dxr-5	Cdif-tpi-8	Cdif-glyA-11	Cdif-sodA-11	Cdif-atpA-8	Cdif-adk-22
Cdif-ST-318	Cdif-recA-4	Cdif-dxr-6	Cdif-tpi-6	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-319	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-5	Cdif-sodA-5	Cdif-atpA-11	Cdif-adk-1
Cdif-ST-320	Cdif-recA-6	Cdif-dxr-10	Cdif-tpi-15	Cdif-glyA-43	Cdif-sodA-20	Cdif-atpA-7	Cdif-adk-11
Cdif-ST-321	Cdif-recA-8	Cdif-dxr-2	Cdif-tpi-6	Cdif-glyA-15	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-322	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-3	Cdif-glyA-6	Cdif-sodA-12	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-323	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-5	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-324	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-6	Cdif-sodA-5	Cdif-atpA-7	Cdif-adk-1
Cdif-ST-325	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-3	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-2
Cdif-ST-326	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-4	Cdif-glyA-1	Cdif-sodA-5	Cdif-atpA-2	Cdif-adk-1
Cdif-ST-327	Cdif-recA-6	Cdif-dxr-14	Cdif-tpi-47	Cdif-glyA-14	Cdif-sodA-20	Cdif-atpA-7	Cdif-adk-1
Cdif-ST-328	Cdif-recA-28	Cdif-dxr-2	Cdif-tpi-44	Cdif-glyA-4	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-329	Cdif-recA-4	Cdif-dxr-34	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-26	Cdif-atpA-1	Cdif-adk-4
Cdif-ST-330	Cdif-recA-4	Cdif-dxr-10	Cdif-tpi-4	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-331	Cdif-recA-29	Cdif-dxr-35	Cdif-tpi-48	Cdif-glyA-50	Cdif-sodA-37	Cdif-atpA-34	Cdif-adk-23
Cdif-ST-332	Cdif-recA-6	Cdif-dxr-14	Cdif-tpi-15	Cdif-glyA-8	Cdif-sodA-16	Cdif-atpA-7	Cdif-adk-3
Cdif-ST-333	Cdif-recA-1	Cdif-dxr-36	Cdif-tpi-1	Cdif-glyA-6	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-334	Cdif-recA-5	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-51	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-335	Cdif-recA-18	Cdif-dxr-22	Cdif-tpi-51	Cdif-glyA-33	Cdif-sodA-31	Cdif-atpA-17	Cdif-adk-13
Cdif-ST-336	Cdif-recA-31	Cdif-dxr-37	Cdif-tpi-50	Cdif-glyA-54	Cdif-sodA-49	Cdif-atpA-36	Cdif-adk-24
Cdif-ST-337	Cdif-recA-21	Cdif-dxr-38	Cdif-tpi-53	Cdif-glyA-53	Cdif-sodA-36	Cdif-atpA-21	Cdif-adk-25
Cdif-ST-338	Cdif-recA-21	Cdif-dxr-38	Cdif-tpi-53	Cdif-glyA-53	Cdif-sodA-48	Cdif-atpA-21	Cdif-adk-25
Cdif-ST-339	Cdif-recA-31	Cdif-dxr-37	Cdif-tpi-52	Cdif-glyA-54	Cdif-sodA-49	Cdif-atpA-35	Cdif-adk-26
Cdif-ST-340	Cdif-recA-31	Cdif-dxr-37	Cdif-tpi-49	Cdif-glyA-54	Cdif-sodA-49	Cdif-atpA-35	Cdif-adk-26
Cdif-ST-341	Cdif-recA-31	Cdif-dxr-39	Cdif-tpi-52	Cdif-glyA-52	Cdif-sodA-49	Cdif-atpA-35	Cdif-adk-26
Cdif-ST-342	Cdif-recA-31	Cdif-dxr-39	Cdif-tpi-50	Cdif-glyA-54	Cdif-sodA-47	Cdif-atpA-35	Cdif-adk-26
Cdif-ST-343	Cdif-recA-31	Cdif-dxr-37	Cdif-tpi-52	Cdif-glyA-54	Cdif-sodA-49	Cdif-atpA-36	Cdif-adk-26
Cdif-ST-344	Cdif-recA-31	Cdif-dxr-39	Cdif-tpi-52	Cdif-glyA-52	Cdif-sodA-49	Cdif-atpA-36	Cdif-adk-26
Cdif-ST-345	Cdif-recA-31	Cdif-dxr-39	Cdif-tpi-54	Cdif-glyA-55	Cdif-sodA-49	Cdif-atpA-37	Cdif-adk-27
Cdif-ST-346	Cdif-recA-31	Cdif-dxr-40	Cdif-tpi-55	Cdif-glyA-56	Cdif-sodA-49	Cdif-atpA-38	Cdif-adk-27
Cdif-ST-347	Cdif-recA-30	Cdif-dxr-41	Cdif-tpi-56	Cdif-glyA-57	Cdif-sodA-50	Cdif-atpA-39	Cdif-adk-28
Cdif-ST-348	Cdif-recA-6	Cdif-dxr-7	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-349	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-6	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-350	Cdif-recA-32	Cdif-dxr-3	Cdif-tpi-11	Cdif-glyA-8	Cdif-sodA-9	Cdif-atpA-1	Cdif-adk-3
Cdif-ST-351	Cdif-recA-1	Cdif-dxr-11	Cdif-tpi-1	Cdif-glyA-23	Cdif-sodA-51	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-352	Cdif-recA-1	Cdif-dxr-24	Cdif-tpi-1	Cdif-glyA-4	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-353	Cdif-recA-1	Cdif-dxr-1	Cdif-tpi-1	Cdif-glyA-10	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-354	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-3	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-355	Cdif-recA-5	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-7	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-356	Cdif-recA-1	Cdif-dxr-7	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-13	Cdif-atpA-5	Cdif-adk-5
Cdif-ST-357	Cdif-recA-1	Cdif-dxr-7	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-5	Cdif-adk-2
Cdif-ST-358	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-1	Cdif-glyA-16	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-359	Cdif-recA-33	Cdif-dxr-42	Cdif-tpi-57	Cdif-glyA-58	Cdif-sodA-52	Cdif-atpA-40	Cdif-adk-29
Cdif-ST-360	Cdif-recA-18	Cdif-dxr-22	Cdif-tpi-26	Cdif-glyA-33	Cdif-sodA-31	Cdif-atpA-18	Cdif-adk-13
Cdif-ST-361	Cdif-recA-34	Cdif-dxr-43	Cdif-tpi-58	Cdif-glyA-59	Cdif-sodA-53	Cdif-atpA-41	Cdif-adk-30
Cdif-ST-362	Cdif-recA-1	Cdif-dxr-9	Cdif-tpi-2	Cdif-glyA-6	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-363	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-1	Cdif-glyA-4	Cdif-sodA-1	Cdif-atpA-11	Cdif-adk-1
Cdif-ST-364	Cdif-recA-1	Cdif-dxr-1	Cdif-tpi-1	Cdif-glyA-5	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-365	Cdif-recA-14	Cdif-dxr-9	Cdif-tpi-2	Cdif-glyA-23	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-366	Cdif-recA-1	Cdif-dxr-44	Cdif-tpi-5	Cdif-glyA-9	Cdif-sodA-27	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-367	Cdif-recA-1	Cdif-dxr-8	Cdif-tpi-6	Cdif-glyA-1	Cdif-sodA-54	Cdif-atpA-5	Cdif-adk-2
Cdif-ST-368	Cdif-recA-21	Cdif-dxr-45	Cdif-tpi-30	Cdif-glyA-38	Cdif-sodA-36	Cdif-atpA-21	Cdif-adk-15
Cdif-ST-369	Cdif-recA-31	Cdif-dxr-40	Cdif-tpi-49	Cdif-glyA-55	Cdif-sodA-49	Cdif-atpA-38	Cdif-adk-27
Cdif-ST-370	Cdif-recA-5	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-371	Cdif-recA-1	Cdif-dxr-1	Cdif-tpi-5	Cdif-glyA-10	Cdif-sodA-3	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-372	Cdif-recA-1	Cdif-dxr-11	Cdif-tpi-2	Cdif-glyA-17	Cdif-sodA-22	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-373	Cdif-recA-1	Cdif-dxr-46	Cdif-tpi-1	Cdif-glyA-17	Cdif-sodA-3	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-374	Cdif-recA-1	Cdif-dxr-7	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-13	Cdif-atpA-42	Cdif-adk-1
Cdif-ST-375	Cdif-recA-6	Cdif-dxr-3	Cdif-tpi-11	Cdif-glyA-7	Cdif-sodA-9	Cdif-atpA-7	Cdif-adk-3
Cdif-ST-376	Cdif-recA-4	Cdif-dxr-6	Cdif-tpi-4	Cdif-glyA-5	Cdif-sodA-3	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-377	Cdif-recA-3	Cdif-dxr-4	Cdif-tpi-10	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-378	Cdif-recA-1	Cdif-dxr-24	Cdif-tpi-1	Cdif-glyA-4	Cdif-sodA-17	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-379	Cdif-recA-6	Cdif-dxr-24	Cdif-tpi-4	Cdif-glyA-5	Cdif-sodA-6	Cdif-atpA-2	Cdif-adk-1
Cdif-ST-380	Cdif-recA-1	Cdif-dxr-2	Cdif-tpi-2	Cdif-glyA-4	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-10
Cdif-ST-381	Cdif-recA-2	Cdif-dxr-2	Cdif-tpi-1	Cdif-glyA-15	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-382	Cdif-recA-6	Cdif-dxr-3	Cdif-tpi-11	Cdif-glyA-1	Cdif-sodA-9	Cdif-atpA-1	Cdif-adk-3
Cdif-ST-383	Cdif-recA-1	Cdif-dxr-6	Cdif-tpi-12	Cdif-glyA-1	Cdif-sodA-12	Cdif-atpA-11	Cdif-adk-1
Cdif-ST-384	Cdif-recA-1	Cdif-dxr-3	Cdif-tpi-6	Cdif-glyA-1	Cdif-sodA-3	Cdif-atpA-5	Cdif-adk-2
Cdif-ST-385	Cdif-recA-1	Cdif-dxr-3	Cdif-tpi-1	Cdif-glyA-1	Cdif-sodA-1	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-386	Cdif-recA-15	Cdif-dxr-5	Cdif-tpi-59	Cdif-glyA-28	Cdif-sodA-28	Cdif-atpA-8	Cdif-adk-5
Cdif-ST-387	Cdif-recA-15	Cdif-dxr-5	Cdif-tpi-8	Cdif-glyA-26	Cdif-sodA-29	Cdif-atpA-8	Cdif-adk-31
Cdif-ST-388	Cdif-recA-9	Cdif-dxr-5	Cdif-tpi-3	Cdif-glyA-1	Cdif-sodA-55	Cdif-atpA-8	Cdif-adk-5
Cdif-ST-389	Cdif-recA-2	Cdif-dxr-4	Cdif-tpi-7	Cdif-glyA-60	Cdif-sodA-8	Cdif-atpA-7	Cdif-adk-1
Cdif-ST-390	Cdif-recA-2	Cdif-dxr-4	Cdif-tpi-7	Cdif-glyA-1	Cdif-sodA-30	Cdif-atpA-6	Cdif-adk-1
Cdif-ST-391	Cdif-recA-15	Cdif-dxr-5	Cdif-tpi-23	Cdif-glyA-24	Cdif-sodA-29	Cdif-atpA-8	Cdif-adk-5
Cdif-ST-392	Cdif-recA-15	Cdif-dxr-5	Cdif-tpi-8	Cdif-glyA-11	Cdif-sodA-29	Cdif-atpA-8	Cdif-adk-5
Cdif-ST-393	Cdif-recA-9	Cdif-dxr-5	Cdif-tpi-3	Cdif-glyA-1	Cdif-sodA-11	Cdif-atpA-8	Cdif-adk-5
Cdif-ST-394	Cdif-recA-1	Cdif-dxr-9	Cdif-tpi-5	Cdif-glyA-23	Cdif-sodA-1	Cdif-atpA-5	Cdif-adk-1
Cdif-ST-395	Cdif-recA-1	Cdif-dxr-9	Cdif-tpi-2	Cdif-glyA-9	Cdif-sodA-5	Cdif-atpA-1	Cdif-adk-1
Cdif-ST-396	Cdif-recA-1	Cdif-dxr-11	Cdif-tpi-1	Cdif-glyA-23	Cdif-sodA-51	Cdif-atpA-1	Cdif-adk-1
