stid	a1	a2	a3	a4	a5	a6	a7
Saur-ST-2827	Saur-pta_-13	Saur-gmk_-2	Saur-glpf-356	Saur-aroe-16	Saur-arcc-317	Saur-tpi_-13	Saur-yqil-15
Saur-ST-2828	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-331	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2829	Saur-pta_-1	Saur-gmk_-105	Saur-glpf-1	Saur-aroe-1	Saur-arcc-12	Saur-tpi_-1	Saur-yqil-1
Saur-ST-2830	Saur-pta_-233	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2831	Saur-pta_-4	Saur-gmk_-1	Saur-glpf-15	Saur-aroe-3	Saur-arcc-2	Saur-tpi_-4	Saur-yqil-3
Saur-ST-2832	Saur-pta_-4	Saur-gmk_-48	Saur-glpf-15	Saur-aroe-23	Saur-arcc-19	Saur-tpi_-20	Saur-yqil-15
Saur-ST-2833	Saur-pta_-4	Saur-gmk_-4	Saur-glpf-114	Saur-aroe-4	Saur-arcc-5	Saur-tpi_-6	Saur-yqil-3
Saur-ST-2834	Saur-pta_-11	Saur-gmk_-15	Saur-glpf-14	Saur-aroe-411	Saur-arcc-3	Saur-tpi_-19	Saur-yqil-3
Saur-ST-2835	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-1	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-331
Saur-ST-2836	Saur-pta_-313	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-43	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-54
Saur-ST-2837	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-412	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2838	Saur-pta_-4	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-413	Saur-arcc-3	Saur-tpi_-4	Saur-yqil-332
Saur-ST-2839	Saur-pta_-4	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-3	Saur-arcc-3	Saur-tpi_-4	Saur-yqil-333
Saur-ST-2840	Saur-pta_-4	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-3	Saur-arcc-3	Saur-tpi_-4	Saur-yqil-334
Saur-ST-2841	Saur-pta_-19	Saur-gmk_-2	Saur-glpf-15	Saur-aroe-23	Saur-arcc-19	Saur-tpi_-20	Saur-yqil-335
Saur-ST-2842	Saur-pta_-19	Saur-gmk_-2	Saur-glpf-15	Saur-aroe-23	Saur-arcc-19	Saur-tpi_-305	Saur-yqil-15
Saur-ST-2843	Saur-pta_-10	Saur-gmk_-6	Saur-glpf-8	Saur-aroe-40	Saur-arcc-10	Saur-tpi_-3	Saur-yqil-336
Saur-ST-2844	Saur-pta_-314	Saur-gmk_-2	Saur-glpf-15	Saur-aroe-23	Saur-arcc-19	Saur-tpi_-20	Saur-yqil-15
Saur-ST-2845	Saur-pta_-10	Saur-gmk_-216	Saur-glpf-8	Saur-aroe-40	Saur-arcc-10	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2846	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-414	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2847	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-1	Saur-arcc-318	Saur-tpi_-1	Saur-yqil-1
