stid	a1	a2	a3	a4	a5	a6	a7
Cjej-ST-4209	Cjej-aspA-18	Cjej-glnA-2	Cjej-pgm-43	Cjej-tkt-398	Cjej-glyA-104	Cjej-uncA-31	Cjej-gltA-263
Cjej-ST-4210	Cjej-aspA-10	Cjej-glnA-33	Cjej-pgm-11	Cjej-tkt-82	Cjej-glyA-49	Cjej-uncA-31	Cjej-gltA-22
Cjej-ST-4211	Cjej-aspA-1	Cjej-glnA-2	Cjej-pgm-472	Cjej-tkt-400	Cjej-glyA-62	Cjej-uncA-6	Cjej-gltA-8
Cjej-ST-4212	Cjej-aspA-17	Cjej-glnA-165	Cjej-pgm-8	Cjej-tkt-2	Cjej-glyA-5	Cjej-uncA-21	Cjej-gltA-95
Cjej-ST-4213	Cjej-aspA-17	Cjej-glnA-43	Cjej-pgm-8	Cjej-tkt-2	Cjej-glyA-5	Cjej-uncA-1	Cjej-gltA-8
Cjej-ST-4214	Cjej-aspA-2	Cjej-glnA-52	Cjej-pgm-6	Cjej-tkt-99	Cjej-glyA-48	Cjej-uncA-23	Cjej-gltA-29
Cjej-ST-4215	Cjej-aspA-10	Cjej-glnA-33	Cjej-pgm-11	Cjej-tkt-82	Cjej-glyA-6	Cjej-uncA-31	Cjej-gltA-22
Cjej-ST-4216	Cjej-aspA-2	Cjej-glnA-59	Cjej-pgm-473	Cjej-tkt-25	Cjej-glyA-28	Cjej-uncA-283	Cjej-gltA-4
Cjej-ST-4217	Cjej-aspA-37	Cjej-glnA-4	Cjej-pgm-126	Cjej-tkt-25	Cjej-glyA-28	Cjej-uncA-271	Cjej-gltA-4
Cjej-ST-4218	Cjej-aspA-33	Cjej-glnA-38	Cjej-pgm-210	Cjej-tkt-35	Cjej-glyA-79	Cjej-uncA-17	Cjej-gltA-150
Cjej-ST-4219	Cjej-aspA-131	Cjej-glnA-38	Cjej-pgm-104	Cjej-tkt-35	Cjej-glyA-79	Cjej-uncA-17	Cjej-gltA-150
Cjej-ST-4220	Cjej-aspA-7	Cjej-glnA-84	Cjej-pgm-188	Cjej-tkt-3	Cjej-glyA-350	Cjej-uncA-6	Cjej-gltA-103
Cjej-ST-4221	Cjej-aspA-30	Cjej-glnA-38	Cjej-pgm-104	Cjej-tkt-5	Cjej-glyA-82	Cjej-uncA-17	Cjej-gltA-30
Cjej-ST-4222	Cjej-aspA-2	Cjej-glnA-4	Cjej-pgm-7	Cjej-tkt-1	Cjej-glyA-234	Cjej-uncA-5	Cjej-gltA-1
Cjej-ST-4223	Cjej-aspA-64	Cjej-glnA-22	Cjej-pgm-1	Cjej-tkt-17	Cjej-glyA-98	Cjej-uncA-60	Cjej-gltA-68
Cjej-ST-4224	Cjej-aspA-47	Cjej-glnA-22	Cjej-pgm-1	Cjej-tkt-17	Cjej-glyA-98	Cjej-uncA-1	Cjej-gltA-61
Cjej-ST-4225	Cjej-aspA-2	Cjej-glnA-25	Cjej-pgm-149	Cjej-tkt-12	Cjej-glyA-10	Cjej-uncA-35	Cjej-gltA-5
